rep_id	rep_name	rating	members
1889770.3	Thioclava sp. SK-1	NORMAL	23
279360.4	Roseivirga ehrenbergii strain SW-152	NCBI_REP	23
317018.4	Nesterenkonia jeotgali strain CD08_7	NCBI_REP	23
336810.80	Candidatus Sulcia muelleri strain SMPLAKAE	SINGLE_SSU	23
570509.6	Spiroplasma melliferum KC3	NCBI_REP	23
638301.3	Granulicatella adiacens ATCC 49175	NCBI_REP	23
645127.4	Corynebacterium kroppenstedtii DSM 44385	NCBI_REP	23
929506.3	Clostridium botulinum BKT015925	NCBI_REP	23
1089549.3	Haloglycomyces albus DSM 45210	NCBI_REP	22
1122239.3	Microbacterium luticocti DSM 19459	NCBI_REP	22
1168065.3	gamma proteobacterium BDW918	NCBI_REP	22
1193534.5	uncultured Flavonifractor sp. strain 2789STDY5834933	NORMAL	22
135735.6	Bacillus endophyticus strain Hbe603	NCBI_REP	22
1564516.4	Phaeodactylibacter luteus strain KCTC 42180	NORMAL	22
1898207.3496	Clostridiales bacterium strain MGYG-HGUT-02340	NORMAL	22
2041.4	Aeromicrobium erythreum strain AR18	NORMAL	22
2056433.5	Subtercola vilae strain DB165	NORMAL	22
2058390.17	Silicimonas sp. jk18x22bins.35	SINGLE_SSU	22
2728853.3	Bacillus sp. L13 (2020) strain L13 (2020) strain L13 (2020) strain L13 (2020)	NORMAL	22
2862498.3	Sphingomonas sp. RHCKR47	NORMAL	22
335992.9	Candidatus Pelagibacter ubique HTCC1062	NCBI_REP	22
498211.5	Cellvibrio japonicus Ueda107	NCBI_REP	22
64091.14	Halobacterium sp. NRC-1	NCBI_REP	22
662476.7	Haloarcula sinaiiensis ATCC 33800	NCBI_REP	22
887700.7	Acetobacter aceti NBRC 14818	NCBI_REP	22
1260251.3	Spiribacter salinus M19-40	NCBI_REP	21
1908524.4	Novosphingobium sp. FSY-9	NORMAL	21
213810.4	Ruminococcus champanellensis 18P13	NCBI_REP	21
233150.7	Mycoplasma gallisepticum str. R	NCBI_REP	21
349124.8	Halorhodospira halophila SL1	NCBI_REP	21
455361.4	Roseococcus suduntuyensis strain SHET	NORMAL	21
643562.6	Desulfovibrio aespoeensis Aspo-2	NCBI_REP	21
1121123.3	Brevundimonas aveniformis DSM 17977	NCBI_REP	20
1217720.3	Roseomonas sp. B5	NCBI_REP	20
1349421.3	Flavihumibacter solisilvae 3-3	NCBI_REP	20
1522311.4	Tessaracoccus sp. SIT6	NCBI_REP	20
187303.17	Methylocystis sp. SC2	NCBI_REP	20
203267.6	Tropheryma whipplei str. Twist	NCBI_REP	20
2033505.3	Bacillus sp. AFS053548	NORMAL	20
2202734.101	Saprospiraceae bacterium strain Fred_18-Q3-R57-64_BATAC.80	NORMAL	20
243090.15	Rhodopirellula baltica SH 1	NCBI_REF	20
317025.9	Thiomicrospira crunogena XCL-2	NCBI_REP	20
348151.3	Lactobacillus siliginis strain DSM 22696	NCBI_REP	20
36807.7	Microbacterium laevaniformans strain NM46_B2-13	NORMAL	20
592029.3	Nonlabens dokdonensis DSW-6	NCBI_REP	20
1074488.3	Brachybacterium squillarum M-6-3	NCBI_REP	19
1176165.3	Brevibacterium massiliense 5401308	NCBI_REP	19
1231.11	Nitrosospira multiformis strain Nsp16	NORMAL	19
1714373.3	Microbacterium sp. No. 7	NCBI_REP	19
1736511.3	Rhizobacter sp. Root29	NCBI_REP	19
2030806.424	Burkholderiaceae bacterium HK-STAS-PROT-88	NORMAL	19
221109.4	Oceanobacillus iheyensis HTE831	NCBI_REP	19
235279.5	Helicobacter hepaticus ATCC 51449	NCBI_REP	19
243231.5	Geobacter sulfurreducens PCA	NCBI_REF	19
2530374.3	Jiangella sp. KC603	NORMAL	19
269484.6	Ehrlichia canis str. Jake	NCBI_REP	19
372484.4	Sanguibacter antarcticus strain DSM 18966	NORMAL	19
414750.3	Thermoactinomyces sp. CDF	NCBI_REP	19
500635.8	Mitsuokella multacida DSM 20544	NCBI_REP	19
523791.5	Kangiella koreensis DSM 16069	NCBI_REP	19
700598.3	Niastella koreensis GR20-10	NCBI_REP	19
940190.3	Melissococcus plutonius ATCC 35311	NCBI_REP	19
1122963.3	Pleomorphomonas oryzae DSM 16300	NCBI_REP	18
1408226.3	Vagococcus lutrae LBD1	NCBI_REP	18
1776382.82	Neglecta timonensis strain MGYG-HGUT-01539	NORMAL	18
1825523.3	Novimethylophilus kurashikiensis strain La2-4	SINGLE_SSU	18
228410.6	Nitrosomonas europaea ATCC 19718	NCBI_REP	18
2583808.3	Aggregicoccus sp. 17bor-14	SINGLE_SSU	18
2838613.4	Candidatus Gemmiger stercoravium BRZ_EF__bin17	NORMAL	18
2934161.3	Ornithinimicrobium sp. JY.X270	NORMAL	18
357244.4	Orientia tsutsugamushi str. Boryong	NCBI_REP	18
512410.3	Paenibacillus camelliae TA 29	NORMAL	18
592028.3	Dialister invisus DSM 15470	NCBI_REP	18
882.5	Desulfovibrio vulgaris str. Hildenborough	NCBI_REF	18
1175486.3	Nocardioides albertanoniae strain DSM 25218	NORMAL	17
1229780.4	Candidatus Microthrix parvicella RN1	NCBI_REP	17
1449343.3	Carnobacterium pleistocenium FTR1	NCBI_REP	17
1625.54	Lactobacillus sanfranciscensis strain LS451	NORMAL	17
1650.7	Kurthia zopfii strain NCTC10597	NORMAL	17
184065.3	Salinicola halophilus strain CECT 5903	SINGLE_SSU	17
379066.3	Gemmatimonas aurantiaca T-27	NCBI_REP	17
398767.5	Geobacter lovleyi SZ	NCBI_REP	17
412965.8	Candidatus Vesicomyosocius okutanii HA	NCBI_REP	17
414684.5	Rhodospirillum centenum SW	NCBI_REP	17
484019.4	Thermosipho africanus TCF52B	NCBI_REP	17
521003.7	Collinsella intestinalis DSM 13280	NCBI_REP	17
525898.7	Sulfurospirillum deleyianum DSM 6946	NCBI_REP	17
650150.7	Erysipelothrix rhusiopathiae str. Fujisawa	NCBI_REP	17
767029.3	Propionibacterium propionicum F0230a	NCBI_REP	17
1029756.8	Hyphomicrobium nitrativorans NL23	NCBI_REP	16
1123251.3	Serinicoccus marinus DSM 15273	NCBI_REP	16
1235755.3	Salinicoccus carnicancri Crm	NCBI_REP	16
1323738.4	Idiomarina planktonica strain TS-T11	NORMAL	16
138072.46	Candidatus Hamiltonella defensa strain china	NORMAL	16
1587527.3	Domibacillus tundrae strain PAMC 80007	NCBI_REP	16
1796646.5	Muribaculum intestinale strain YL27	NORMAL	16
189.8	Novispirillum itersonii strain DSM 11590	SINGLE_SSU	16
203119.11	Clostridium thermocellum ATCC 27405	NCBI_REP	16
2602574.15	Candidatus Aquarickettsia rohweri strain Acer BE 8867	SINGLE_SSU	16
264462.9	Bdellovibrio bacteriovorus HD100	NCBI_REP	16
269800.6	Thermobifida fusca YX	NCBI_REP	16
2729623.4	Lacticaseibacillus absianus strain YH-lac21	NORMAL	16
35841.11	Bacillus thermoamylovorans strain SSBM	NORMAL	16
403833.7	Petrotoga mobilis SJ95	NCBI_REP	16
44577.3	Nitrosomonas ureae strain Nm10	NCBI_REP	16
504728.6	Meiothermus ruber DSM 1279	NCBI_REP	16
522306.3	Candidatus Accumulibacter phosphatis clade IIA str. UW-1	NCBI_REP	16
637389.3	Acidithiobacillus caldus ATCC 51756	NCBI_REP	16
715226.3	Asticcacaulis biprosthecum C19	NCBI_REP	16
857087.3	Methylomonas methanica MC09	NCBI_REP	16
867902.3	Ornithobacterium rhinotracheale DSM 15997	NCBI_REP	16
108080.4	Candidatus Blochmannia herculeanus C-056	SINGLE_SSU	15
1081631.12	Candidatus Schneideria nysicola strain NB	SINGLE_SSU	15
1088868.3	Commensalibacter intestini A911	NCBI_REP	15
110935.6	Agreia bicolorata strain VKM Ac-1804	NCBI_REP	15
1123231.3	Salinicoccus alkaliphilus DSM 16010	NORMAL	15
1125712.3	Olsenella profusa F0195	NCBI_REP	15
1172185.3	Nocardia sp. 348MFTsu5.1	NCBI_REP	15
119206.116	Aerococcus sanguinicola strain As-29b-U14	NORMAL	15
1261545.10	Halarchaeum acidiphilum MH1-52-1	NCBI_REP	15
1341157.4	Ruminococcus flavefaciens 007c	NCBI_REP	15
1401065.3	Oligella urethralis DNF00040	NCBI_REP	15
1633631.8	Candidatus Kryptonium thompsoni strain JGI-4	SINGLE_SSU	15
1737446.3	Chitinibacter fontanus strain STM-7	NORMAL	15
1985113.160	uncultured Candidatus Actinomarina sp. strain AG-916-D18	SINGLE_SSU	15
240015.3	Acidobacterium capsulatum ATCC 51196	NCBI_REP	15
2516559.3	Cytophagaceae bacterium 30S-ANTBAC	NORMAL	15
2704116.3	Agarivorans sp. YJW194	NORMAL	15
2758038.4	Pontibrevibacter nitratireducens ALG8	NORMAL	15
2864219.3	Hymenobacter sp. KCTC 23674	NORMAL	15
2866313.15	Candidatus Megaira endosymbiont of Carteria cerasiformis MegCarteria	SINGLE_SSU	15
313612.5	Lyngbya sp. PCC 8106	NORMAL	15
33876.3	Catenuloplanes japonicus strain NRRL B-16061	NCBI_REP	15
340099.6	Thermoanaerobacter pseudethanolicus ATCC 33223	NCBI_REP	15
349271.6	uncultured Johnsonella sp. strain DRR214960_bin.42_metaWRAP_v1.1_MAG	NORMAL	15
384602.5	Micrococcus flavus strain DSM 19079	NORMAL	15
441768.5	Acholeplasma laidlawii PG-8A	NCBI_REP	15
52694.7	Acetobacterium wieringae strain JM	NORMAL	15
1034347.3	Bacillus massiliosenegalensis JC6	NCBI_REP	14
103729.3	Actinokineospora globicatena DSM 44256	NORMAL	14
1050202.3	Actinopolyspora mortivallis DSM 44261 strain HS-1	NCBI_REP	14
1056817.3	Teredinibacter turnerae T8602	NORMAL	14
1079.14	Blastochloris viridis strain 1	NORMAL	14
1120961.3	Ahrensia kielensis DSM 5890	NCBI_REP	14
115713.3	Chlamydophila pneumoniae CWL029	NCBI_REF	14
1229520.3	Alkalibacterium sp. AK22	NCBI_REP	14
1285192.3	Janibacter cremeus strain DSM 26154	NORMAL	14
1347087.3	Paucisalibacillus sp. EB02	NCBI_REP	14
1450761.3	Aneurinibacillus sp. XH2	NCBI_REP	14
1552121.3	Leptolyngbya sp. NIES-2104	NCBI_REP	14
1578720.9	Helicobacter ailurogastricus strain ASB7	NCBI_REP	14
1702242.3	Thermoanaerobacterium butyriciformans strain DSM 101588	NORMAL	14
1749.18	Acidipropionibacterium jensenii HY506	NORMAL	14
1816678.39	Christensenella timonensis strain MGYG-HGUT-01550	NORMAL	14
2203219.4	Chitinophaga sp. T22	NORMAL	14
224325.10	Archaeoglobus fulgidus DSM 4304	NCBI_REP	14
2527970.3	Planctomycetes bacterium Enr8	NORMAL	14
2835872.4	Curvibacter sp. CHRR-16	NORMAL	14
289377.5	Thermodesulfobacterium commune DSM 2178	NCBI_REP	14
313589.5	Janibacter sp. HTCC2649	NCBI_REP	14
33033.4	Parvimonas micra KCOM 1535; ChDC B708	NCBI_REP	14
425941.89	Prevotella nanceiensis strain SCHI0011.S.12	NORMAL	14
446465.5	Brachybacterium faecium DSM 4810	NCBI_REF	14
46353.3	Agrococcus jenensis strain DSM 9580	NORMAL	14
481448.7	Methylacidiphilum infernorum V4	NCBI_REP	14
600809.5	Blattabacterium sp. (Periplaneta americana) str. BPLAN	NCBI_REP	14
626939.3	Phascolarctobacterium succinatutens YIT 12067	NCBI_REP	14
697284.3	Paenibacillus larvae subsp. larvae DSM 25430	NCBI_REP	14
706433.3	Solobacterium moorei F0204	NCBI_REP	14
754477.3	Methylophaga sp. JAM7	NCBI_REP	14
929713.3	Niabella soli DSM 19437	NCBI_REP	14
1075399.3	Blattabacterium sp. (Cryptocercus punctulatus) str. Cpu	NCBI_REP	13
1121930.3	Gracilimonas tropica DSM 19535	NCBI_REP	13
1122237.3	Microbacterium gubbeenense DSM 15944	NCBI_REP	13
1245525.3	Compostibacillus humi strain CGMCC 1.12360	SINGLE_SSU	13
1380389.4	Sphingomonas sp. URHD0057	NCBI_REP	13
1468449.8	Holdemania massiliensis strain MGYG-HGUT-01430	NORMAL	13
1538295.3	Aquabacterium sp. NJ1	NCBI_REP	13
1653831.26	Blattabacterium cuenoti strain GYNAcap	NORMAL	13
1720297.3	Pelistega sp. MC2	NORMAL	13
1776384.4	Emergencia timonensis strain AM07-24	NORMAL	13
203275.8	Tannerella forsythia ATCC 43037	NCBI_REP	13
349750.3	Sneathiella chinensis strain LMG23452	SINGLE_SSU	13
391612.5	Cyanothece sp. CCY0110	NCBI_REP	13
400153.4	Rheinheimera tangshanensis strain CGMCC 1.6362	NORMAL	13
424902.4	Thiohalocapsa marina strain DSM 19078	NORMAL	13
563192.3	Bilophila wadsworthia 3_1_6	NCBI_REP	13
660470.3	Mesotoga prima MesG1.Ag.4.2	NCBI_REP	13
708126.12	Jeotgalibaca dankookensis strain CL-AS1	NORMAL	13
755732.3	Fluviicola taffensis DSM 16823	NCBI_REP	13
86956.3	Pectinatus cerevisiiphilus strain DSM 20467	NORMAL	13
883066.3	Actinobaculum massiliae ACS-171-V-Col2	NCBI_REP	13
97138.3	Clostridium sp. ASF356	NCBI_REP	13
1032069.3	Campylobacter ureolyticus RIGS 9880	NCBI_REP	12
104205.3	Streptomonospora salina strain DSM 44593	NORMAL	12
1052260.5	Klenkia soli strain DSM 45843	NORMAL	12
1197129.14	Candidatus Brocadia sinica JPN1	NORMAL	12
1266765.3	Geobacter sp. OR-1	NCBI_REP	12
1301915.4	Methanocaldococcus sp. JH146	NCBI_REP	12
1324957.4	Candidatus Halobonum tyrrellensis G22	NCBI_REP	12
1401079.3	Mogibacterium timidum ATCC 33093	NCBI_REP	12
1430440.4	Magnetospirillum gryphiswaldense MSR-1 v2	NCBI_REP	12
1515617.3	Porphyromonas sp. COT-290_OH3588CRE	NCBI_REP	12
1658109.4	Candidatus Stoquefichus sp. SB1	NORMAL	12
1798.4	Mycobacterium triviale strain DSM 44153	NORMAL	12
187420.15	Methanothermobacter thermautotrophicus str. Delta H	NCBI_REP	12
1985113.115	uncultured Candidatus Actinomarina sp. strain AG-911-M23	SINGLE_SSU	12
2035245.3	Microcella sp. HL-107	SINGLE_SSU	12
2202734.106	Saprospiraceae bacterium strain EsbW_18-Q3-R4-48_MAXAC.238	NORMAL	12
2494373.3	Flammeovirga sp. L12M1	NORMAL	12
2512248.3	Candidatus Brocadia sp. BROELEC01	NORMAL	12
2802396.10	Acidisoma silvae HW T2.11	NORMAL	12
2820274.3	Marinilactibacillus sp. M4U5P12	NORMAL	12
290318.6	Chlorobium phaeovibrioides DSM 265	NCBI_REP	12
305900.3	Endozoicomonas elysicola strain DSM 22380	NCBI_REP	12
32049.15	Synechococcus sp. PCC 7002	NCBI_REP	12
323848.4	Nitrosospira multiformis ATCC 25196	NCBI_REP	12
344747.3	Planctomyces maris DSM 8797	NCBI_REP	12
363253.5	Lawsonia intracellularis PHE/MN1-00	NCBI_REP	12
44574.3	Nitrosomonas communis strain Nm2	NCBI_REP	12
518766.7	Rhodothermus marinus DSM 4252	NCBI_REP	12
586416.3	Terribacillus aidingensis strain MP602	NCBI_REP	12
75379.4	Thiomonas intermedia K12	NCBI_REP	12
865861.6	Clostridium ultunense DSM 10521	NCBI_REP	12
869213.4	Cytophaga fermentans DSM 9555	NCBI_REP	12
875454.4	Peptoniphilus rhinitidis 1-13	NCBI_REP	12
997346.3	Desmospora sp. 8437	NCBI_REP	12
999423.3	Selenomonas sp. F0473	NCBI_REP	12
1002804.6	Helicobacter bizzozeronii CIII-1	NCBI_REP	11
1081644.3	Candidatus Aquiluna sp. IMCC13023	NCBI_REP	11
1121272.3	Catelliglobosispora koreensis DSM 44566	NCBI_REP	11
1121385.3	Demetria terragena DSM 11295	NCBI_REP	11
1122125.13	Inquilinus limosus DSM 16000	NORMAL	11
1123240.4	Sandarakinorhabdus limnophila DSM 17366	NCBI_REP	11
1123248.3	Segetibacter koreensis DSM 18137	NCBI_REP	11
1125778.3	Clostridiales bacterium OBRC5-5	NCBI_REP	11
1131462.4	Dehalobacter sp. CF	NCBI_REP	11
1218508.4	Lactobacillus mellis strain Hon2	NCBI_REP	11
1229152.3	Oceanobacillus chungangensis strain CAU 1051	NORMAL	11
1317121.10	Pseudaestuariivita atlantica strain 22II-S11-z3	SINGLE_SSU	11
1453541.3	Pseudoxanthomonas helianthi strain 110414	NORMAL	11
1458469.3	Pseudobutyrivibrio ruminis HUN009	NCBI_REP	11
1898203.3468	Lachnospiraceae bacterium UW_TS_LCO2_1	NORMAL	11
1898207.3492	Clostridiales bacterium strain MGYG-HGUT-01502	NORMAL	11
2026756.37	Lentimicrobiaceae bacterium strain HK-STAS-BACT-7	NORMAL	11
2041189.3	Caldovatus sediminis strain CGMCC 1.16330	SINGLE_SSU	11
2448779.119	Chitinophagales bacterium strain HK-STAS-BACT-17	NORMAL	11
2571148.3	Chitiniphilus sp. HX-2-15	SINGLE_SSU	11
265311.5	Mesoplasma florum L1	NCBI_REF	11
272562.8	Clostridium acetobutylicum ATCC 824	NCBI_REF	11
2763672.3	Lachnospiraceae bacterium sunii NSJ-8	NORMAL	11
2872312.3	Kordiimonas sp. A6E486	NORMAL	11
2904246.7	Fulvivirga sp. W9P-11	NORMAL	11
321961.3	Wheat blue dwarf phytoplasma	NCBI_REP	11
349163.14	Acidiphilium cryptum JF-5	NCBI_REP	11
412034.4	Celerinatantimonas diazotrophica strain DSM 18577	NORMAL	11
51671.49	Microbacterium sp. strain FW.016	NORMAL	11
521098.5	Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	NCBI_REP	11
583355.3	Coraliomargarita akajimensis DSM 45221	NCBI_REP	11
598659.3	Nautilia profundicola AmH	NCBI_REP	11
706434.3	Megasphaera micronuciformis F0359	NCBI_REP	11
1094980.5	Methanolobus psychrophilus R15	NCBI_REP	10
1120948.3	Actinomycetospora chiangmaiensis DSM 45062	NCBI_REP	10
1121920.7	Geothrix fermentans DSM 14018	NORMAL	10
1123013.3	Pseudoclavibacter soli DSM 23366	NCBI_REP	10
1123401.3	Thiothrix lacustris DSM 21227	NCBI_REP	10
1140.7	Synechococcus elongatus PCC 7942	NCBI_REP	10
1347392.3	Anaerosalibacter sp. ND1	NCBI_REP	10
1562701.3	bacterium endosymbiont of Mortierella elongata FMR23-6	NCBI_REP	10
1614.7	Lactobacillus fructivorans DmCS_002	NCBI_REP	10
1679169.3	Bacillus sp. FJAT-27916	NCBI_REP	10
1852021.4	Parahaliea aestuarii strain S2-26	NORMAL	10
2068654.3	Clostridium sp. JN500901	NORMAL	10
2171751.3	Bacillaceae bacterium T8	SINGLE_SSU	10
247481.63	Candidatus Cardinium hertigii cByotB1	SINGLE_SSU	10
2485926.5	Atopobiaceae bacterium strain MGYG-HGUT-02405	NORMAL	10
2528025.3	Planctomycetes bacterium SV_7m_r	NORMAL	10
2569862.14	Methyloversatilis sp. 46_gen_cov.2	NORMAL	10
2714930.3	Erysipelothrix sp. HDW6C	NORMAL	10
2795215.3	Brachybacterium sp. MASK1Z-5	NORMAL	10
2796142.3	Acuticoccus sp. 2012	NORMAL	10
2821536.3	Chloracidobacterium sp. D	SINGLE_SSU	10
2831966.3	Ruminococcus sp. FMBCY1	NORMAL	10
289376.4	Thermodesulfovibrio yellowstonii DSM 11347	NCBI_REF	10
2908204.6	Yinghuangia sp. KLBMP8922	NORMAL	10
29391.22	Gemella morbillorum strain FDAARGOS_741 strain Not applicable	NORMAL	10
357804.7	Psychromonas ingrahamii 37	NCBI_REP	10
370622.4	Aureimonas altamirensis strain DSM 21988	NCBI_REP	10
381764.8	Fervidobacterium nodosum Rt17-B1	NCBI_REP	10
391165.9	Granulibacter bethesdensis CGDNIH1	NCBI_REP	10
394503.7	Clostridium cellulolyticum H10	NCBI_REP	10
443254.7	Marinitoga piezophila KA3	NCBI_REP	10
515326.3	Cellulomonas aerilata strain NBRC 106308	NORMAL	10
519442.20	Halorhabdus utahensis DSM 12940	NCBI_REP	10
525146.4	Desulfovibrio desulfuricans subsp. desulfuricans str. ATCC 27774	NCBI_REP	10
573370.3	Desulfovibrio magneticus RS-1	NCBI_REP	10
644220.5	Marinicella litoralis strain DSM 25488	SINGLE_SSU	10
655812.3	Aerococcus viridans ATCC 11563	NCBI_REP	10
762966.3	Parasutterella excrementihominis YIT 11859	NCBI_REP	10
1123267.3	Sphingomonas astaxanthinifaciens DSM 22298	NCBI_REP	9
1123354.4	Tepidiphilus margaritifer DSM 15129	NCBI_REP	9
1131553.6	Nitrosomonas cryotolerans ATCC 49181	NCBI_REP	9
1231336.3	Lactobacillus shenzhenensis LY-73	NCBI_REP	9
1337093.3	Loktanella cinnabarina LL-001	NCBI_REP	9
1354300.3	Peptoniphilus sp. ChDC B134	NCBI_REP	9
1410617.3	Ruminococcus sp. FC2018	NCBI_REP	9
157779.6	Kushneria marisflavi strain DSM 15357	NORMAL	9
1660198.3	Dermacoccaceae bacterium C5-26	SINGLE_SSU	9
174633.132	Candidatus Kuenenia stuttgartiensis LH-02apr19-177	SINGLE_SSU	9
1852373.16	Murdochiella vaginalis strain MGYG-HGUT-01563	NORMAL	9
2016068.3	Leptolyngbya sp. PKUAC-SCTE412	NORMAL	9
2053306.78	Ignavibacteria bacterium strain Aved_18-Q3-R54-62_BATAC.785	NORMAL	9
2099375.10	Chloracidobacterium sp. strain Kalu_18-Q3-R12-55_BAT3C.355	SINGLE_SSU	9
2202653.3	Alcanivorax sp. SW127	NORMAL	9
2202734.64	Saprospiraceae bacterium strain Ejby_18-Q3-R6-50_BATAC.272	NORMAL	9
243233.7	Methylococcus capsulatus str. Bath	NCBI_REP	9
2608001.3	Taibaiella sp. KVB11	NORMAL	9
2760807.11	Lewinellaceae bacterium strain HK-STAS-BACT-42	NORMAL	9
2919173.3	Desulfuromonas sp. KJ2020	NORMAL	9
32024.3	Campylobacter sputorum biovar sputorum INTA08/209	NCBI_REP	9
323261.6	Nitrosococcus oceani ATCC 19707	NCBI_REP	9
331104.5	Blattabacterium sp. (Blattella germanica) str. Bge	NCBI_REP	9
338963.6	Pelobacter carbinolicus DSM 2380	NCBI_REP	9
340214.3	Lentibacillus kapialis strain JCM 12580	NORMAL	9
395494.4	Gallionella capsiferriformans ES-2	NCBI_REP	9
399549.15	Metallosphaera sedula DSM 5348	NCBI_REP	9
452637.7	Opitutus terrae PB90-1	NCBI_REP	9
484770.3	Pelosinus sp. UFO1	NCBI_REP	9
489910.8	Nosocomiicoccus ampullae strain DSM 19163	NORMAL	9
504936.6	Periweissella beninensis LMG 25373	SINGLE_SSU	9
525256.4	Atopobium vaginae DSM 15829	NCBI_REP	9
56110.3	Oscillatoria acuminata PCC 6304	NCBI_REP	9
630514.3	Microbacterium agarici strain DSM 21798	NORMAL	9
655438.3	Cycloclasticus pugetii PS-1	NCBI_REP	9
761193.3	Runella slithyformis DSM 19594	NCBI_REP	9
86177.10	Halomonas utahensis strain DSM 3051	NORMAL	9
889453.4	Alkalitalea saponilacus strain SC/BZ-SP2	NORMAL	9
915437.3	Saccharibacillus sacchari DSM 19268	NCBI_REP	9
100901.6	Wolbachia endosymbiont of Onchocerca ochengi strain wOo	NCBI_REP	8
1009858.3	Buchnera aphidicola str. G002 (Myzus persicae)	NCBI_REP	8
1034346.3	Clostridiaceae bacterium JC13	NCBI_REP	8
1041504.3	Candidatus Arthromitus sp. SFB-rat-Yit	NCBI_REP	8
107806.10	Buchnera aphidicola str. APS (Acyrthosiphon pisum)	NCBI_REF	8
1081904.3	Prevotella pleuritidis F0068	NCBI_REP	8
1095772.3	Sanguibacter sp. JC301	NCBI_REP	8
1120956.3	Afifella pfennigii DSM 17143	NCBI_REP	8
1121278.3	Chitinimonas koreensis DSM 17726	NCBI_REP	8
1121293.3	Clostridium akagii DSM 12554	SHORT_SSU	8
1123488.3	Varibaculum cambriense DSM 15806	NCBI_REP	8
1159213.3	Peptostreptococcus canis strain DSM 27025	NORMAL	8
1163419.3	Hyphomicrobium sp. 99	NCBI_REP	8
1205680.3	Reyranella massiliensis 521	NCBI_REP	8
1214914.3	Sulfobacillus thermosulfidooxidans str. Cutipay	NCBI_REP	8
1234595.3	alpha proteobacterium JLT2015	NCBI_REP	8
1282737.3	Flaviflexus salsibiostraticola strain KCTC 33148	NORMAL	8
1423735.3	Lactobacillus concavus DSM 17758	NCBI_REP	8
1490290.4	Paenactinomyces guangxiensis strain CICC 11033=CGMCC 4.7156	SINGLE_SSU	8
1499107.3	Smithella sp. SCADC	NCBI_REP	8
1581128.4	Arthrobacter sp. HMSC06H05	NORMAL	8
1630.60	Kandleria vitulina strain WCC7	SINGLE_SSU	8
165186.17	uncultured Ruminococcus sp. strain 2789STDY5834938	NORMAL	8
169962.4	uncultured Desulfomonile sp. strain Loc090907-8-6m_bin-644	NORMAL	8
1736445.3	Phenylobacterium sp. Root1290	NCBI_REP	8
1812262.3	Rothia aerolata strain CCM 8669	NORMAL	8
1842495.3	Pelobium manganitolerans strain YS-25	NORMAL	8
1852522.3	Paenibacillus sp. 11 strain 11	NORMAL	8
1915467.3	Methanobacterium sp. UBA44	NORMAL	8
1951016.4	Flavobacteriales bacterium UBA4466 strain FRAM18_bin200	NORMAL	8
198804.5	Buchnera aphidicola str. Sg (Schizaphis graminum)	NCBI_REP	8
2022770.4	Candidatus Nitrotoga sp. strain MC4_S2_Binsanity_014	NORMAL	8
2024856.3	Roseibacillus sp. strain ARS40	SINGLE_SSU	8
2293110.3	Melissococcus sp. OM08-11BH	NORMAL	8
2319843.3	Hymenobacter sp. sh-6	NORMAL	8
2692818.3	Limnothrix sp. FACHB-708	SINGLE_SSU	8
2732163.3	Limnobacter sp. SAORIC-580	NORMAL	8
2758037.3	Chryseobacterium sp. cx-624	NORMAL	8
2760807.14	Lewinellaceae bacterium strain HK-STAS-BACT-40	NORMAL	8
2831674.3	Virgibacillus sp. NKC19-3	NORMAL	8
2841533.3	Kineothrix sp. MSJ-39	NORMAL	8
2844380.3	Collinsella sp. zg1085	NORMAL	8
2855394.3	Crassaminicella sp. 143-21	NORMAL	8
2883571.16	Candidatus Microgenomatus sp. strain BE2012_45_76	SINGLE_SSU	8
2927876.3	Acidithiobacillus sp. YTS05	NORMAL	8
314344.7	Mariprofundus ferrooxydans strain JV-1	NORMAL	8
335541.7	Syntrophomonas wolfei subsp. wolfei str. Goettingen	NCBI_REP	8
360107.7	Campylobacter hominis ATCC BAA-381	NCBI_REP	8
433647.12	Cryobacterium mesophilum strain CGMCC 1.10440	NORMAL	8
444157.8	Pyrobaculum neutrophilum V24Sta	NCBI_REP	8
45068.5	Legionella londiniensis strain ATCC 49505	NCBI_REP	8
450851.6	Phenylobacterium zucineum HLK1	NCBI_REP	8
476102.3	Salirhabdus salicampi Q7268	SINGLE_SSU	8
535091.3	Campylobacter sp. MIT 99-7217	NORMAL	8
540749.13	uncultured Succinivibrio sp. strain RUG14916	NORMAL	8
553175.3	Porphyromonas endodontalis ATCC 35406	NCBI_REP	8
582899.7	Hyphomicrobium denitrificans ATCC 51888	NCBI_REP	8
679192.3	Bulleidia extructa W1219	NCBI_REP	8
703222.3	Kibdelosporangium sp. MJ126-NF4 MJ126-NF41	NCBI_REP	8
756883.5	halophilic archaeon DL31	NCBI_REP	8
868864.3	Desulfurobacterium thermolithotrophum DSM 11699	NCBI_REP	8
901.15	Desulfovibrio piger strain DESPIGER1	NORMAL	8
1120945.3	Actinomyces neuii subsp. neuii DSM 8576	NORMAL	7
1121290.3	Clostridium acetireducens DSM 10703	NORMAL	7
1122158.3	Leeia oryzae DSM 17879	NCBI_REP	7
1122213.3	Maritalea myrionectae DSM 19524	NCBI_REP	7
1122602.4	Nesterenkonia alba DSM 19423	NCBI_REP	7
1123288.4	Sporomusa ovata DSM 2662	NCBI_REP	7
1185412.10	Vallitalea guaymasensis strain Ra1766G1	NORMAL	7
