genome_id	genome_name	taxonomy
1380367.3	Sulfitobacter sp. 20_GPM-1509m	Sulfitobacter sp. 20_GPM-1509m, unclassified Sulfitobacter, Sulfitobacter, Roseobacteraceae, Rhodobacterales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1380386.5	Mycobacterium sp. URHB0044	Mycobacterium sp. URHB0044, unclassified Mycobacterium, Mycobacterium, Mycobacteriaceae, Corynebacteriales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1380389.4	Sphingomonas sp. URHD0057	Sphingomonas sp. URHD0057, unclassified Sphingomonas, Sphingomonas, Sphingomonadaceae, Sphingomonadales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1380390.4	Solirubrobacterales bacterium URHD0059	Solirubrobacterales bacterium URHD0059, unclassified Solirubrobacterales, Solirubrobacterales, Thermoleophilia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1380391.4	Dongia sp. URHE0060	Dongia sp. URHE0060, unclassified Dongia, Dongia, Rhodospirillaceae, Rhodospirillales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1380392.3	Nocardioides sp. URHA0020	Nocardioides sp. URHA0020, unclassified Nocardioides, Nocardioides, Nocardioidaceae, Propionibacteriales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1380394.3	Rhodospirillales bacterium URHD0088	Rhodospirillales bacterium URHD0088, unclassified Rhodospirillales, Rhodospirillales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1380430.3	Halolamina rubra strain CBA1107	Halolamina rubra, Halolamina, Halorubraceae, Haloferacales, Halobacteria, Stenosarchaea group, Euryarchaeota, Archaea, cellular organisms
1380600.3	Flaviramulus ichthyoenteri Th78	Wocania ichthyoenteri, Wocania, Flavobacteriaceae, Flavobacteriales, Flavobacteriia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
1380675.3	Haloimpatiens lingqiaonensis strain P8956	Haloimpatiens lingqiaonensis, Haloimpatiens, Clostridiaceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1380685.3	Kroppenstedtia pulmonis strain W9323	Kroppenstedtia pulmonis, Kroppenstedtia, Thermoactinomycetaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
138072.46	Candidatus Hamiltonella defensa strain china	Candidatus Hamiltonella defensa, Candidatus Hamiltonella, aphid secondary symbionts, ant, tsetse, mealybug, aphid, etc. endosymbionts, Enterobacteriaceae incertae sedis, Enterobacteriaceae, Enterobacterales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1380763.3	Paenibacillus darwinianus strain Br	Paenibacillus darwinianus, Paenibacillus, Paenibacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1380770.3	Streptomycetaceae bacterium MP113-05	Streptomycetaceae bacterium MP113-05, unclassified Streptomycetaceae, Streptomycetaceae, Streptomycetales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1381080.3	Idiomarina woesei strain DSM 27808	Pseudidiomarina woesei, Pseudidiomarina, Idiomarinaceae, Alteromonadales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1381123.3	Aliihoeflea sp. 2WW	Aliihoeflea sp. 2WW, unclassified Aliihoeflea, Aliihoeflea, Phyllobacteriaceae, Hyphomicrobiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1381557.4	Sulfurisoma sediminicola strain BSN1	Sulfurisoma sediminicola, Sulfurisoma, Sterolibacteriaceae, Nitrosomonadales, Betaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1381558.3	Sphaerisporangium rufum strain NBRC 109079	Sphaerisporangium rufum, Sphaerisporangium, Streptosporangiaceae, Streptosporangiales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1381596.8	Marinimicrobium sp. LS-A18	Marinimicrobium sp. LS-A18, unclassified Marinimicrobium, Marinimicrobium, Cellvibrionaceae, Cellvibrionales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1381597.3	Sphingomonas sp. ERG5	Sphingomonas sp. ERG5, unclassified Sphingomonas, Sphingomonas, Sphingomonadaceae, Sphingomonadales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1382303.3	Caulobacteraceae bacterium PMMR1	Caulobacteraceae bacterium PMMR1, unclassified Caulobacteraceae, Caulobacteraceae, Caulobacterales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1382304.3	Alicyclobacillus macrosporangiidus CPP55	Alicyclobacillus macrosporangiidus, Alicyclobacillus, Alicyclobacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1382305.3	Sporosarcina sp. D27	Sporosarcina sp. D27, unclassified Sporosarcina, Sporosarcina, Planococcaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1382306.3	Thermogemmatispora sp. PM5	Thermogemmatispora carboxidivorans, Thermogemmatispora, Thermogemmatisporaceae, Thermogemmatisporales, Ktedonobacteria, Chloroflexi, Terrabacteria group, Bacteria, cellular organisms
1382356.3	Thermomicrobiales bacterium KI4	Thermorudis peleae, Thermorudis, Thermomicrobia incertae sedis, Thermomicrobia, Chloroflexi, Terrabacteria group, Bacteria, cellular organisms
1382359.3	Acidobacterium sp. PMMR2	Acidobacterium ailaaui, Acidobacterium, Acidobacteriaceae, Acidobacteriales, Acidobacteriia, Acidobacteria, Bacteria, cellular organisms
138300.6	Kytococcus schroeteri strain H01	Kytococcus schroeteri, Kytococcus, Kytococcaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1383028.3	candidate division OP8 bacterium JGI OTU-1	Candidatus Aminicenans sakinawicola, Candidatus Aminicenans, Candidatus Aminicenantes, Bacteria candidate phyla, Bacteria incertae sedis, Bacteria, cellular organisms
1383030.3	Pseudoxanthomonas gei strain KCTC 32298	Pseudoxanthomonas gei, Pseudoxanthomonas, Xanthomonadaceae, Xanthomonadales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1383812.3	Halocalculus aciditolerans strain JCM 19596	Halocalculus aciditolerans, Halocalculus, Halobacteriaceae, Halobacteriales, Halobacteria, Stenosarchaea group, Euryarchaeota, Archaea, cellular organisms
1384056.3	Arenimonas metalli CF5-1	Arenimonas metalli, Arenimonas, Xanthomonadaceae, Xanthomonadales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1384459.3	Methyloceanibacter caenitepidi Gela4	Methyloceanibacter caenitepidi, Methyloceanibacter, Hyphomicrobiaceae, Hyphomicrobiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1384484.3	Adlercreutzia equolifaciens DSM 19450	Adlercreutzia equolifaciens, Adlercreutzia, Eggerthellaceae, Eggerthellales, Coriobacteriia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1384487.3	Formosimonas limnophila strain KCTC 32501	Formosimonas limnophila, Formosimonas, Burkholderiaceae, Burkholderiales, Betaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1384638.4	Aridibacter famidurans mag.1	Aridibacter famidurans, Aridibacter, Blastocatellaceae, Blastocatellales, Blastocatellia, Acidobacteria, Bacteria, cellular organisms
1385510.3	Pontibacillus halophilus JSM 076056 = DSM 19796	Pontibacillus halophilus, Pontibacillus, Bacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1385511.3	Pontibacillus marinus BH030004 = DSM 16465	Pontibacillus marinus, Pontibacillus, Bacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1385512.3	Pontibacillus litoralis JSM 072002	Pontibacillus litoralis, Pontibacillus, Bacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1385517.3	Lysobacter daejeonensis GH1-9	Lysobacter daejeonensis, Lysobacter, Xanthomonadaceae, Xanthomonadales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1385521.3	Knoellia subterranea KCTC 19937	Knoellia subterranea, Knoellia, Intrasporangiaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1385664.3	Hymenobacter sp. DG25B	Hymenobacter sp. DG25B, unclassified Hymenobacter, Hymenobacter, Hymenobacteraceae, Cytophagales, Cytophagia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
1385715.4	Hymenobacter qilianensis strain CGMCC 1.12720	Hymenobacter qilianensis, Hymenobacter, Hymenobacteraceae, Cytophagales, Cytophagia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
1385763.10	Novosphingobium sp. Chol11 AE-24oct19-78	Novosphingobium sp. Chol11, unclassified Novosphingobium, Novosphingobium, Sphingomonadaceae, Sphingomonadales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1385975.3	Algisphaera agarilytica strain DSM 103725	Algisphaera agarilytica, Algisphaera, Phycisphaeraceae, Phycisphaerales, Phycisphaerae, Planctomycetes, PVC group, Bacteria, cellular organisms
1386082.3	Cellulomonas bogoriensis 69B4 = DSM 16987	Cellulomonas bogoriensis, Cellulomonas, Cellulomonadaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1386092.3	Cellulomonas carbonis strain CGMCC 1.10786	Cellulomonas carbonis, Cellulomonas, Cellulomonadaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1386098.3	Actinotalea ferrariae strain S/N-202-OC-R2	Actinotalea ferrariae, Actinotalea, Cellulomonadaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1387197.9	Candidatus Schmidhempelia bombi str. Bimp	Candidatus Schmidhempelia bombi, Candidatus Schmidhempelia, Orbaceae, Orbales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1387313.4	Streptomyces rubrisoli DSM 42083	Streptomyces rubrisoli, Streptomyces, Streptomycetaceae, Streptomycetales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1387353.3	Paludisphaera borealis strain PX4	Paludisphaera borealis, Paludisphaera, Isosphaeraceae, Isosphaerales, Planctomycetia, Planctomycetes, PVC group, Bacteria, cellular organisms
1387569.4	Caldicellulosiruptor naganoensis NA10	Caldicellulosiruptor naganoensis, Caldicellulosiruptor, Thermoanaerobacterales Family III. Incertae Sedis, Thermoanaerobacterales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1387779.3	Cohnella nanjingensis strain DSM 28246	Cohnella nanjingensis, Cohnella, Paenibacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1388755.3	Candidatus Pelagibacter sp. HIMB1321 strain HIMB1321	Candidatus Pelagibacter sp. HIMB1321, unclassified Candidatus Pelagibacter, Candidatus Pelagibacter, Pelagibacteraceae, Pelagibacterales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1389006.5	Shimia sp. SK013	Shimia sp. SK013, unclassified Shimia, Shimia, Roseobacteraceae, Rhodobacterales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1389020.3	Agromyces marinus DSM 26151	Agromyces marinus, Agromyces, Microbacteriaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
139.379	Borreliella burgdorferi strain S50_Assembly	Borreliella burgdorferi, Borreliella, Borreliaceae, Spirochaetales, Spirochaetia, Spirochaetes, Bacteria, cellular organisms
1390249.3	Firmicutes bacterium MLFW-2	Desulfuribacillus stibiiarsenatis, Desulfuribacillus, Bacillales incertae sedis, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1391647.3	Clostridium sp. Ade.TY	Clostridium sp. Ade.TY, unclassified Clostridium, Clostridium, Clostridiaceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1391992.3	Mycobacterium avium subsp. avium 11-4751	Mycobacterium avium, Mycobacterium avium complex (MAC), Mycobacterium, Mycobacteriaceae, Corynebacteriales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1391995.3	Mycobacterium avium subsp. paratuberculosis 10-5975	Mycobacterium avium, Mycobacterium avium complex (MAC), Mycobacterium, Mycobacteriaceae, Corynebacteriales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1392007.3	Lactobacillus equi DPC 6820	Ligilactobacillus equi, Ligilactobacillus, Lactobacillaceae, Lactobacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
139208.27	Isoptericola variabilis strain PW21	Isoptericola variabilis, Isoptericola, Promicromonosporaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1392487.3	Eubacterium sp. AB3007	Eubacterium sp. AB3007, unclassified Eubacterium, Eubacterium, Eubacteriaceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1392488.5	Leeuwenhoekiella sp. Hel_I_48	Flavimarina sp. Hel_I_48, unclassified Flavimarina, Flavimarina, Flavobacteriaceae, Flavobacteriales, Flavobacteriia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
1392489.4	Leeuwenhoekiella sp. MAR_2009_132	Leeuwenhoekiella sp. MAR_2009_132, unclassified Leeuwenhoekiella, Leeuwenhoekiella, Flavobacteriaceae, Flavobacteriales, Flavobacteriia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
1392491.3	Ruminococcaceae bacterium AE2021	Ruminococcaceae bacterium AE2021, unclassified Oscillospiraceae, Oscillospiraceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1392493.3	Lachnospiraceae bacterium AC2031	Lachnospiraceae bacterium AC2031, unclassified Lachnospiraceae, Lachnospiraceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1392494.3	Lachnospiraceae bacterium AC2012	Lachnospiraceae bacterium AC2012, unclassified Lachnospiraceae, Lachnospiraceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1392498.4	Maribacter forsetii DSM 18668	Maribacter forsetii, Maribacter, Flavobacteriaceae, Flavobacteriales, Flavobacteriia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
1392502.3	Selenomonas ruminantium AB3002	Selenomonas ruminantium, Selenomonas, Selenomonadaceae, Selenomonadales, Negativicutes, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1392540.3	Acinetobacter nectaris CIP 110549	Acinetobacter nectaris, Acinetobacter, Moraxellaceae, Moraxellales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1392998.3	Candidatus Methanoperedens nitroreducens strain ANME-2d	Candidatus Methanoperedens nitroreducens, Candidatus Methanoperedens, Candidatus Methanoperedenaceae, Methanosarcinales, Methanomicrobia, Stenosarchaea group, Euryarchaeota, Archaea, cellular organisms
1392998.5	Candidatus Methanoperedens nitroreducens	Candidatus Methanoperedens nitroreducens, Candidatus Methanoperedens, Candidatus Methanoperedenaceae, Methanosarcinales, Methanomicrobia, Stenosarchaea group, Euryarchaeota, Archaea, cellular organisms
1393034.3	Atopobium deltae strain DNF00019	Atopobium deltae, Atopobium, Atopobiaceae, Coriobacteriales, Coriobacteriia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1393122.3	Crenotalea thermophila strain DSM 14807	Thermoflavifilum thermophilum, Thermoflavifilum, Chitinophagaceae, Chitinophagales, Chitinophagia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
139438.5	Geovibrio thiophilus strain DSM 11263	Geovibrio thiophilus, Geovibrio, Geovibrionaceae, Deferribacterales, Deferribacteres, Deferribacteres, Bacteria, cellular organisms
1394711.4	Candidatus Saccharibacteria bacterium RAAC3_TM7_1	Candidatus Saccharibacteria bacterium RAAC3_TM7_1, unclassified Saccharibacteria, Candidatus Saccharibacteria, Bacteria candidate phyla, Bacteria incertae sedis, Bacteria, cellular organisms
1395513.3	Sporolactobacillus laevolacticus DSM 442	Sporolactobacillus laevolacticus, Sporolactobacillus, Sporolactobacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1395890.3	Asticcacaulis endophyticus strain KCTC 32296	Asticcacaulis endophyticus, Asticcacaulis, Caulobacteraceae, Caulobacterales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1396141.3	Haloferula sp. BvORR071	Haloferula sp. BvORR071, unclassified Haloferula, Haloferula, Verrucomicrobiaceae, Verrucomicrobiales, Verrucomicrobiae, Verrucomicrobia, PVC group, Bacteria, cellular organisms
1396819.4	Solimonas terrae strain KIS83-12	Solimonas terrae, Solimonas, Sinobacteraceae, Nevskiales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1397.4	Bacillus circulans strain RIT379	Niallia circulans, Niallia, Bacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1397108.4	Celeribacter marinus strain IMCC12053	Celeribacter marinus, Celeribacter, Roseobacteraceae, Rhodobacterales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1397112.3	Ulvibacter marinus strain NBRC 109484 strain KCTC 32322T	Patiriisocius marinus, Patiriisocius, Flavobacteriaceae, Flavobacteriales, Flavobacteriia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
1397278.3	Leucobacter sp. PH1c	Leucobacter sp. PH1c, unclassified Leucobacter, Leucobacter, Microbacteriaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1397368.3	Pseudonocardia sediminis strain DSM 45779	Pseudonocardia sediminis, Pseudonocardia, Pseudonocardiaceae, Pseudonocardiales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1397528.3	Halomonas sp. PBN3	Halomonas sp. PBN3, unclassified Halomonas, Halomonas, Halomonadaceae, Oceanospirillales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1397530.3	Labrenzia sp. C1B10	Labrenzia sp. C1B10, unclassified Labrenzia, Labrenzia, Stappiaceae, Hyphomicrobiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1397666.3	alpha proteobacterium RS24	Candidatus Micropelagos thuwalensis, Candidatus Micropelagos, PS1 clade, Alphaproteobacteria incertae sedis, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1397694.4	Exiguobacterium aurantiacum DSM 6208	Exiguobacterium aurantiacum, Exiguobacterium, Bacillales Family XII. Incertae Sedis, Bacillales incertae sedis, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1397850.3	Mycoplasma californicum HAZ160_1	Mycoplasmopsis californica, Mycoplasmopsis, Mycoplasmataceae, Mycoplasmatales, Mollicutes, Tenericutes, Terrabacteria group, Bacteria, cellular organisms
1399147.9	Holospora obtusa F1	Holospora obtusa, Holospora, Holosporaceae, Holosporales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1400053.5	Bacteroidales bacterium CF	Bacteroidales bacterium CF, unclassified Bacteroidales, Bacteroidales, Bacteroidia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
1400387.3	Bythopirellula goksoyri strain Pr1d	Bythopirellula goksoeyrii, Bythopirellula, Lacipirellulaceae, Pirellulales, Planctomycetia, Planctomycetes, PVC group, Bacteria, cellular organisms
1400522.3	Sediminibacterium salmoneum NBRC 103935	Sediminibacterium salmoneum, Sediminibacterium, Chitinophagaceae, Chitinophagales, Chitinophagia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
140057.4	Roseospira marina strain DSM 15113	Roseospira marina, Roseospira, Rhodospirillaceae, Rhodospirillales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
140058.4	Roseospira navarrensis strain DSM 15114	Roseospira navarrensis, Roseospira, Rhodospirillaceae, Rhodospirillales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1400863.6	Candidatus Competibacter denitrificans Run_A_D11	Candidatus Competibacter denitrificans, Candidatus Competibacter, Candidatus Competibacteraceae, Gammaproteobacteria incertae sedis, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1400864.3	Synechococcus sp. BIOS-E4-1	Synechococcus sp. BIOS-E4-1, unclassified Synechococcus, Synechococcus, Synechococcaceae, Synechococcales, Cyanobacteria, Cyanobacteria/Melainabacteria group, Terrabacteria group, Bacteria, cellular organisms
1401064.3	Corynebacterium tuscaniense DNF00037	Corynebacterium tuscaniense, Corynebacterium, Corynebacteriaceae, Corynebacteriales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1401065.3	Oligella urethralis DNF00040	Oligella urethralis, Oligella, Alcaligenaceae, Burkholderiales, Betaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1401067.3	Veillonella montpellierensis DNF00314	Veillonella montpellierensis, Veillonella, Veillonellaceae, Veillonellales, Negativicutes, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1401079.3	Mogibacterium timidum ATCC 33093	Mogibacterium timidum, Mogibacterium, Eubacteriales Family XIII. Incertae Sedis, Eubacteriales incertae sedis, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1401244.3	Methanobrevibacter arboriphilus ANOR1	Methanobrevibacter arboriphilus, Methanobrevibacter, Methanobacteriaceae, Methanobacteriales, Methanobacteria, Methanomada group, Euryarchaeota, Archaea, cellular organisms
1401258.6	Thalassobacillus devorans MSP14	Thalassobacillus devorans, Thalassobacillus, Bacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1401328.3	Candidatus Endolissoclinum faulkneri L5	Candidatus Endolissoclinum faulkneri, Candidatus Endolissoclinum, Rhodospirillaceae, Rhodospirillales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1401685.3	Candidatus Xenolissoclinum pacificiensis L6	Candidatus Xenolissoclinum pacificiensis, Candidatus Xenolissoclinum, Anaplasmataceae, Rickettsiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1403243.5	Bacillus canaveralius strain M8-28	Bacillus canaveralius, Bacillus, Bacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1403320.3	Alteromonadaceae bacterium 2753L.S.0a.02	Alteromonadaceae bacterium 2753L.S.0a.02, unclassified Alteromonadaceae, Alteromonadaceae, Alteromonadales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1403537.3	Fervidicella metallireducens AeB	Fervidicella metallireducens, Fervidicella, Clostridiaceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1404245.3	Corynebacterium glycinophilum AJ 3170	Corynebacterium glyciniphilum, Corynebacterium, Corynebacteriaceae, Corynebacteriales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1405291.3	Mesotoga sp. Brook.08.YT.4.2.5.2.	Mesotoga sp. Brook.08.YT.4.2.5.2., unclassified Mesotoga, Mesotoga, Kosmotogaceae, Kosmotogales, Thermotogae, Thermotogae, Bacteria, cellular organisms
1405296.3	Chlamydia suis MD56	Chlamydia suis, Chlamydia, Chlamydia/Chlamydophila group, Chlamydiaceae, Chlamydiales, Chlamydiia, Chlamydiae, PVC group, Bacteria, cellular organisms
140626.5	Lachnobacterium bovis strain S1b	Lachnobacterium bovis, Lachnobacterium, Lachnospiraceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1406858.3	Nocardia otitidiscaviarum IFM 11049	Nocardia otitidiscaviarum, Nocardia, Nocardiaceae, Corynebacteriales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1406866.3	Sulfitobacter pontiacus 3SOLIMAR09	Sulfitobacter pontiacus, Sulfitobacter, Roseobacteraceae, Rhodobacterales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1407.5	Peribacillus psychrosaccharolyticus strain FDAARGOS_1161 strain Not applicable	Peribacillus psychrosaccharolyticus, Peribacillus, Bacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1407019.4	Salipiger manganoxidans strain IOP_16	Salipiger manganoxidans, Salipiger, Roseobacteraceae, Rhodobacterales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1407055.3	Thaumarchaeota archaeon N4	Candidatus Nitrosotenuis uzonensis, Candidatus Nitrosotenuis, Thaumarchaeota incertae sedis, Thaumarchaeota, TACK group, Archaea, cellular organisms
1408159.3	Thermotoga caldifontis AZM44c09	Thermotoga caldifontis, Thermotoga, Thermotogaceae, Thermotogales, Thermotogae, Thermotogae, Bacteria, cellular organisms
1408160.3	Thermotoga profunda AZM34c06	Thermotoga profunda, Thermotoga, Thermotogaceae, Thermotogales, Thermotogae, Thermotogae, Bacteria, cellular organisms
1408164.3	Betaproteobacteria bacterium MOLA814	Betaproteobacteria bacterium MOLA814, unclassified Betaproteobacteria, Betaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1408226.3	Vagococcus lutrae LBD1	Vagococcus lutrae, Vagococcus, Enterococcaceae, Lactobacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1408254.3	Brevibacillus panacihumi W25	Brevibacillus panacihumi, Brevibacillus, Paenibacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1408306.3	Butyrivibrio sp. MC2021	Butyrivibrio sp. MC2021, unclassified Butyrivibrio, Butyrivibrio, Lachnospiraceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1408320.3	Lachnospiraceae bacterium AC2014	Lachnospiraceae bacterium AC2014, unclassified Lachnospiraceae, Lachnospiraceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1408322.3	Lachnospiraceae bacterium AC3007	Lachnospiraceae bacterium AC3007, unclassified Lachnospiraceae, Lachnospiraceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1408415.3	Acholeplasma equifetale ATCC 29724	Acholeplasma equifetale, Acholeplasma, Acholeplasmataceae, Acholeplasmatales, Mollicutes, Tenericutes, Terrabacteria group, Bacteria, cellular organisms
1408416.3	Acholeplasma hippikon ATCC 29725	Acholeplasma hippikon, Acholeplasma, Acholeplasmataceae, Acholeplasmatales, Mollicutes, Tenericutes, Terrabacteria group, Bacteria, cellular organisms
1408417.3	Acholeplasma modicum ATCC 29102	Haploplasma modicum, Haploplasma, Acholeplasmataceae, Acholeplasmatales, Mollicutes, Tenericutes, Terrabacteria group, Bacteria, cellular organisms
1408418.3	Acidiphilium angustum ATCC 35903	Acidiphilium angustum, Acidiphilium, Acetobacteraceae, Rhodospirillales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1408422.3	Alkaliphilus transvaalensis ATCC 700919	Alkaliphilus transvaalensis, Alkaliphilus, Clostridiaceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
